area_name,latitude,longitude,total_routes,grade_distribution,type_distribution,bbox,depth,is_leaf,url
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13543697004
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3356800659
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4705173177
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4705201419
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4705213413
肖像崖,40.58249040000,116.77202945000,22,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"40.5826982,116.7716593,40.5822826,116.7723996",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7500366117
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7514356107
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7598899443
春晓、辣条 抱石,40.58150045000,116.77205885000,5,{},{},"40.5815697,116.7719355,40.5814312,116.7721822",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/9923842389
林荫长廊,40.58452631972,116.77752418371,51,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"40.5854006,116.7766676,40.583551,116.7786417",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4886274612
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3356802468
天门洞,40.5746368,116.77837555,3,"{""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1}",{},"40.5770671,116.7770398,40.5722065,116.7797113",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4706165511
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3962435076
背阳（林荫长廊抱石区）,40.58496579517,116.77724514486,18,{},"{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","40.5850943,116.7754256,40.584581,116.7759245",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6154403022
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6152027748
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6071197323
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7188205623
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13996386855
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3353513262#t7639214214
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3353513262#t7639214208
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3353513262#t4708408968
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/12652060350
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2769771561
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/12635812284
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7767671844
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7500206751
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2451144054
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3759424509
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2593367079
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3443203395
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3903118545
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4733827599
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2471846343
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3762413964
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2714053422
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2743551501
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2676199041
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5978268591
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4558257717
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891369166
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2340553527#t6322320792
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3847986750
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t5998285503
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t6045722964
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3848026398
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3847986756
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3848026392
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3847986762
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3847986738
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t6041061201
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t3897536481
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t7693943874
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t7693943889
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t10662337482
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/811932012#t2746379064
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6885112782#t8508228756
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6885112782#t8508233286
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6885112782#t8508233280
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3885933192
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2747476740
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3305688627
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2747474952
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4037237922
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5951431539
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2747486400
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7599388800
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7598894262#t7739176779
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t3846458718
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t11905116447
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t3846458724
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t4598591574
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t5931841419
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t4590904389
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t12656240508
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t4947136254
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t4947131172
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t4949292036
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t5951397036
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t6006320637
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656920#t9043862310
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/812100768
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656896
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/812119560
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/812096289#t11905080177
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/650316279#t650539182
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/650316279#t9687151395
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/14075204253
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t2460700455
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t4953141042
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t4953141048
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t4953141054
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t4953141060
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2426411784#t4953141066
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155661678#t6071275098
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t12481589205
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t12494574684
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t12481589193
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t12494175090
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t12481589199
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t11769869637
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11769463674#t11811712410
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/10447476786
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t9620287761
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t9620277684
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t9620287767
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3856153098
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3907382439
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3940522038
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t6753393729
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3856869489
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3781168782
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t3972770943
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155659377#t5498696376
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/9811013145
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/9811015608
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656824#t4558386459
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656824#t810131778
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/155656824#t5931888435
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4442390370
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6101122968
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4966766190
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/283400889
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6101204964
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2350910496
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3918263892
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3962849784
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6104537595
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6104540097
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2149251333
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/2149252974
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3962669175
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6084894738
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/phoenix-hill/area/3254285007
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6232274148
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3844458867
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3965797923
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4516880484
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891411697
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891419935
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3944593458
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3957141582
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4057357884
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4516710480
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891395020
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891401569
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891406789
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/9634199058
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13737170928
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4516770168
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4516868670
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/12435209544
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/12435119010
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11607406029
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/14023030278
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/11711693058
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13829443305
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13867789716
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13867819068
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803808741
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803809911
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803810580
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803811537
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803812155
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803813091
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803813745
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3803814618
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3830724387
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/5891165460
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4317836937
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/3830726910#t3961120590
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t10546550019
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t9353503827
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128418
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128427
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128433
Error 404 (Not Found)!!1,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128439
Head Wall,21.60446154477,106.34898008956,21,{},{},"21.6050014,106.3486284,21.603944,106.3493794",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128445
L'Ile Noire,21.61826054170,106.34757092824,11,{},{},"21.6185037,106.3472668,21.6180599,106.3478408",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530542#t11927276412
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866#t11043708117
